AGEP,SCHL,MAR,SEX,RAC1P,OCCP,COW,POBP,RELP,WKHP,PINCP
22.0,16.0,5.0,1.0,1.0,2545.0,4.0,46.0,12.0,20.0,False
64.0,19.0,1.0,1.0,1.0,205.0,7.0,56.0,0.0,60.0,True
64.0,19.0,1.0,2.0,1.0,350.0,1.0,56.0,1.0,40.0,False
31.0,20.0,1.0,2.0,1.0,2170.0,1.0,46.0,0.0,27.0,False
38.0,20.0,1.0,1.0,1.0,9650.0,1.0,56.0,1.0,50.0,True
35.0,22.0,1.0,2.0,1.0,3261.0,6.0,32.0,0.0,40.0,False
38.0,16.0,1.0,1.0,5.0,4655.0,6.0,56.0,1.0,40.0,True
37.0,20.0,1.0,1.0,1.0,3802.0,4.0,26.0,0.0,48.0,False
39.0,20.0,1.0,2.0,1.0,2545.0,3.0,26.0,1.0,35.0,False
46.0,18.0,3.0,2.0,1.0,3500.0,1.0,56.0,2.0,40.0,True
23.0,16.0,5.0,1.0,1.0,9610.0,1.0,8.0,7.0,40.0,False
26.0,18.0,5.0,1.0,1.0,4760.0,1.0,56.0,0.0,45.0,False
25.0,21.0,5.0,2.0,1.0,310.0,1.0,56.0,13.0,45.0,False
38.0,18.0,1.0,1.0,9.0,7340.0,1.0,49.0,0.0,42.0,True
37.0,18.0,1.0,2.0,1.0,5740.0,1.0,49.0,1.0,32.0,False
17.0,13.0,5.0,2.0,9.0,7800.0,1.0,8.0,2.0,48.0,False
46.0,16.0,1.0,2.0,1.0,5110.0,1.0,46.0,0.0,20.0,False
46.0,16.0,1.0,1.0,1.0,440.0,1.0,56.0,1.0,50.0,True
31.0,19.0,1.0,1.0,6.0,6355.0,5.0,6.0,0.0,40.0,False
25.0,19.0,1.0,2.0,2.0,5160.0,2.0,55.0,1.0,45.0,False
40.0,18.0,1.0,1.0,1.0,6260.0,1.0,41.0,1.0,42.0,False
22.0,20.0,5.0,1.0,1.0,310.0,1.0,56.0,0.0,30.0,False
31.0,20.0,1.0,1.0,1.0,6950.0,1.0,56.0,0.0,40.0,True
50.0,21.0,3.0,2.0,1.0,4710.0,1.0,26.0,0.0,40.0,True
30.0,21.0,5.0,2.0,1.0,440.0,1.0,48.0,0.0,25.0,False
51.0,18.0,3.0,2.0,1.0,800.0,1.0,56.0,0.0,39.0,False
50.0,1.0,1.0,2.0,1.0,4220.0,3.0,110.0,0.0,40.0,False
55.0,17.0,1.0,1.0,1.0,6442.0,3.0,56.0,1.0,40.0,False
66.0,21.0,1.0,1.0,1.0,2310.0,2.0,27.0,0.0,40.0,True
53.0,22.0,1.0,2.0,1.0,2310.0,3.0,46.0,1.0,50.0,True
68.0,21.0,3.0,1.0,1.0,4010.0,7.0,116.0,0.0,10.0,True
44.0,19.0,3.0,1.0,1.0,9130.0,1.0,48.0,0.0,55.0,True
59.0,21.0,1.0,1.0,1.0,6200.0,1.0,134.0,0.0,40.0,True
55.0,16.0,1.0,1.0,1.0,4850.0,1.0,38.0,0.0,40.0,False
74.0,16.0,1.0,1.0,1.0,4540.0,6.0,56.0,0.0,10.0,False
60.0,19.0,5.0,2.0,3.0,5400.0,5.0,56.0,0.0,40.0,False
26.0,16.0,5.0,2.0,3.0,2300.0,3.0,56.0,2.0,30.0,False
45.0,23.0,1.0,1.0,1.0,3010.0,7.0,23.0,0.0,40.0,True
63.0,15.0,1.0,1.0,9.0,3300.0,1.0,8.0,0.0,40.0,False
60.0,15.0,1.0,2.0,9.0,2016.0,2.0,56.0,1.0,21.0,False
39.0,21.0,1.0,1.0,1.0,2310.0,4.0,41.0,0.0,40.0,True
41.0,21.0,1.0,2.0,1.0,4120.0,1.0,48.0,1.0,35.0,False
29.0,19.0,5.0,2.0,9.0,3602.0,2.0,6.0,0.0,40.0,False
30.0,18.0,5.0,1.0,1.0,5510.0,1.0,53.0,13.0,40.0,False
70.0,22.0,3.0,2.0,3.0,2205.0,4.0,303.0,0.0,6.0,True
68.0,21.0,1.0,1.0,1.0,102.0,4.0,8.0,0.0,50.0,True
61.0,18.0,1.0,2.0,1.0,1031.0,6.0,42.0,1.0,20.0,False
53.0,22.0,1.0,1.0,1.0,2205.0,3.0,31.0,0.0,40.0,False
59.0,22.0,1.0,2.0,1.0,2360.0,6.0,11.0,1.0,30.0,True
27.0,20.0,5.0,1.0,1.0,7020.0,1.0,56.0,0.0,50.0,True
70.0,18.0,2.0,2.0,1.0,5410.0,1.0,31.0,0.0,27.0,False
58.0,18.0,3.0,1.0,1.0,230.0,2.0,56.0,0.0,40.0,False
37.0,21.0,1.0,1.0,1.0,710.0,6.0,20.0,0.0,50.0,True
39.0,22.0,1.0,2.0,1.0,2006.0,6.0,56.0,1.0,50.0,True
27.0,23.0,4.0,2.0,1.0,2100.0,1.0,56.0,0.0,40.0,False
28.0,15.0,5.0,1.0,1.0,6200.0,1.0,56.0,13.0,84.0,True
70.0,21.0,3.0,2.0,1.0,4600.0,6.0,17.0,0.0,36.0,False
62.0,16.0,1.0,1.0,1.0,4720.0,1.0,27.0,0.0,70.0,False
59.0,14.0,1.0,2.0,1.0,4700.0,1.0,27.0,1.0,40.0,False
46.0,21.0,1.0,2.0,1.0,2310.0,3.0,56.0,0.0,40.0,True
44.0,20.0,1.0,1.0,1.0,1105.0,1.0,56.0,1.0,40.0,True
53.0,19.0,1.0,2.0,9.0,7800.0,1.0,18.0,0.0,40.0,False
64.0,17.0,1.0,1.0,1.0,9130.0,1.0,8.0,1.0,40.0,True
23.0,16.0,1.0,1.0,1.0,7340.0,1.0,49.0,0.0,60.0,True
24.0,16.0,1.0,2.0,1.0,4110.0,1.0,56.0,1.0,1.0,False
57.0,19.0,1.0,2.0,1.0,630.0,4.0,18.0,0.0,40.0,True
56.0,18.0,1.0,1.0,1.0,6442.0,1.0,56.0,1.0,40.0,False
38.0,21.0,1.0,2.0,1.0,2001.0,2.0,56.0,0.0,80.0,True
40.0,16.0,1.0,1.0,1.0,8140.0,1.0,56.0,1.0,50.0,True
17.0,14.0,5.0,1.0,1.0,6050.0,8.0,56.0,2.0,15.0,False
68.0,19.0,1.0,1.0,1.0,4760.0,1.0,27.0,0.0,20.0,False
62.0,21.0,1.0,2.0,1.0,4600.0,4.0,27.0,1.0,40.0,False
57.0,19.0,1.0,2.0,1.0,530.0,1.0,32.0,0.0,50.0,True
59.0,19.0,1.0,1.0,1.0,6355.0,1.0,56.0,0.0,44.0,True
28.0,18.0,5.0,1.0,1.0,6260.0,5.0,56.0,2.0,40.0,False
56.0,21.0,5.0,1.0,1.0,20.0,4.0,56.0,0.0,45.0,True
68.0,19.0,2.0,1.0,1.0,9130.0,1.0,8.0,0.0,40.0,True
28.0,17.0,5.0,2.0,1.0,5240.0,1.0,40.0,0.0,44.0,False
28.0,20.0,5.0,1.0,6.0,9130.0,1.0,6.0,13.0,40.0,True
47.0,20.0,1.0,2.0,1.0,3255.0,1.0,48.0,1.0,40.0,True
20.0,16.0,5.0,1.0,1.0,4230.0,1.0,48.0,2.0,38.0,False
21.0,19.0,5.0,2.0,1.0,4020.0,1.0,56.0,2.0,25.0,False
56.0,19.0,3.0,2.0,1.0,5120.0,1.0,51.0,0.0,45.0,False
38.0,18.0,5.0,1.0,1.0,9005.0,1.0,56.0,2.0,40.0,True
33.0,15.0,1.0,1.0,1.0,6850.0,1.0,313.0,0.0,40.0,False
32.0,15.0,1.0,2.0,1.0,9610.0,1.0,303.0,1.0,40.0,False
29.0,20.0,3.0,2.0,1.0,120.0,1.0,27.0,0.0,40.0,False
36.0,16.0,3.0,1.0,1.0,9130.0,1.0,35.0,13.0,50.0,True
65.0,16.0,1.0,2.0,1.0,4720.0,1.0,56.0,0.0,32.0,False
68.0,21.0,1.0,1.0,1.0,230.0,2.0,20.0,1.0,40.0,True
43.0,20.0,4.0,2.0,1.0,3422.0,1.0,46.0,0.0,32.0,False
17.0,13.0,5.0,2.0,1.0,4600.0,1.0,56.0,2.0,18.0,False
17.0,19.0,5.0,2.0,1.0,4720.0,1.0,8.0,0.0,10.0,False
74.0,19.0,1.0,2.0,1.0,3500.0,4.0,6.0,1.0,24.0,False
68.0,19.0,3.0,2.0,1.0,5740.0,2.0,27.0,0.0,48.0,True
46.0,20.0,1.0,1.0,1.0,3255.0,1.0,12.0,0.0,40.0,True
36.0,20.0,1.0,2.0,1.0,3255.0,1.0,56.0,1.0,40.0,True
65.0,22.0,1.0,2.0,1.0,3255.0,3.0,56.0,0.0,40.0,False
43.0,18.0,1.0,2.0,1.0,5860.0,6.0,49.0,0.0,45.0,False
45.0,18.0,1.0,1.0,1.0,52.0,1.0,49.0,1.0,40.0,True
17.0,14.0,5.0,1.0,1.0,4130.0,1.0,49.0,2.0,20.0,False
72.0,19.0,1.0,1.0,1.0,4220.0,1.0,46.0,0.0,24.0,False
68.0,19.0,1.0,2.0,1.0,5400.0,1.0,19.0,1.0,16.0,False
48.0,18.0,3.0,1.0,1.0,6825.0,1.0,36.0,0.0,42.0,True
22.0,16.0,5.0,1.0,1.0,3930.0,1.0,56.0,0.0,40.0,False
22.0,16.0,5.0,2.0,1.0,2545.0,2.0,46.0,13.0,40.0,False
40.0,17.0,1.0,1.0,1.0,20.0,1.0,56.0,0.0,50.0,True
30.0,1.0,1.0,2.0,1.0,4760.0,1.0,46.0,1.0,40.0,False
67.0,19.0,3.0,1.0,1.0,440.0,6.0,16.0,0.0,48.0,False
33.0,19.0,1.0,2.0,1.0,2310.0,1.0,29.0,0.0,1.0,False
34.0,19.0,1.0,1.0,1.0,6800.0,1.0,31.0,1.0,60.0,True
39.0,20.0,5.0,1.0,1.0,9760.0,1.0,6.0,0.0,42.0,False
54.0,21.0,1.0,1.0,1.0,2040.0,2.0,20.0,0.0,40.0,True
50.0,21.0,1.0,2.0,1.0,2320.0,3.0,8.0,1.0,40.0,True
45.0,21.0,1.0,1.0,1.0,4700.0,1.0,138.0,1.0,40.0,True
47.0,13.0,1.0,1.0,1.0,6260.0,6.0,6.0,0.0,30.0,False
44.0,19.0,1.0,2.0,1.0,310.0,8.0,56.0,0.0,25.0,False
48.0,18.0,1.0,1.0,1.0,220.0,7.0,56.0,1.0,50.0,True
17.0,14.0,5.0,2.0,1.0,4055.0,1.0,56.0,2.0,25.0,False
83.0,19.0,1.0,1.0,1.0,6355.0,1.0,56.0,0.0,40.0,True
79.0,19.0,1.0,2.0,1.0,5740.0,2.0,56.0,1.0,30.0,False
55.0,21.0,3.0,1.0,1.0,6950.0,1.0,48.0,2.0,70.0,True
22.0,16.0,5.0,1.0,1.0,4110.0,1.0,4.0,7.0,45.0,False
44.0,16.0,5.0,1.0,1.0,4020.0,1.0,56.0,2.0,40.0,False
51.0,21.0,1.0,1.0,1.0,4622.0,3.0,31.0,0.0,45.0,True
49.0,21.0,1.0,2.0,1.0,5320.0,3.0,8.0,1.0,35.0,False
21.0,18.0,5.0,1.0,1.0,4622.0,3.0,56.0,2.0,10.0,False
60.0,17.0,3.0,1.0,9.0,9130.0,1.0,30.0,0.0,80.0,True
36.0,16.0,3.0,2.0,9.0,4600.0,1.0,56.0,2.0,25.0,False
25.0,16.0,1.0,1.0,1.0,6950.0,1.0,6.0,9.0,35.0,False
36.0,21.0,1.0,1.0,1.0,9830.0,5.0,17.0,0.0,40.0,True
61.0,19.0,2.0,2.0,3.0,410.0,5.0,56.0,0.0,40.0,True
70.0,20.0,1.0,1.0,1.0,6305.0,1.0,8.0,1.0,60.0,True
55.0,21.0,1.0,1.0,1.0,1420.0,1.0,56.0,1.0,40.0,True
18.0,14.0,5.0,2.0,1.0,4110.0,1.0,56.0,2.0,20.0,False
74.0,18.0,1.0,1.0,1.0,9142.0,1.0,55.0,0.0,45.0,True
65.0,22.0,1.0,2.0,1.0,2545.0,3.0,55.0,1.0,35.0,False
31.0,17.0,5.0,1.0,1.0,20.0,1.0,26.0,0.0,55.0,True
45.0,20.0,3.0,2.0,1.0,5810.0,1.0,56.0,0.0,40.0,False
71.0,21.0,1.0,1.0,1.0,205.0,6.0,30.0,0.0,10.0,True
61.0,16.0,1.0,2.0,1.0,440.0,8.0,56.0,1.0,1.0,False
54.0,20.0,3.0,1.0,1.0,4700.0,1.0,55.0,0.0,50.0,False
65.0,19.0,5.0,1.0,1.0,440.0,7.0,56.0,0.0,50.0,True
54.0,15.0,1.0,1.0,1.0,8740.0,7.0,8.0,0.0,60.0,True
61.0,17.0,1.0,1.0,1.0,1555.0,1.0,56.0,0.0,50.0,False
60.0,15.0,1.0,2.0,1.0,4720.0,1.0,41.0,1.0,40.0,False
45.0,16.0,3.0,2.0,1.0,5740.0,2.0,56.0,0.0,25.0,False
65.0,20.0,1.0,1.0,1.0,6200.0,1.0,49.0,0.0,40.0,True
55.0,21.0,1.0,1.0,1.0,1980.0,3.0,56.0,0.0,40.0,False
55.0,20.0,1.0,2.0,1.0,1970.0,1.0,56.0,1.0,32.0,False
21.0,16.0,5.0,1.0,1.0,5240.0,1.0,56.0,2.0,25.0,False
60.0,21.0,1.0,2.0,1.0,4030.0,3.0,8.0,0.0,20.0,False
54.0,19.0,1.0,1.0,1.0,6200.0,3.0,56.0,1.0,45.0,True
58.0,21.0,1.0,2.0,9.0,440.0,6.0,6.0,0.0,40.0,True
61.0,21.0,1.0,1.0,1.0,8740.0,1.0,55.0,1.0,40.0,True
21.0,19.0,5.0,2.0,1.0,2025.0,1.0,49.0,0.0,30.0,False
26.0,19.0,5.0,2.0,1.0,5310.0,1.0,20.0,12.0,25.0,False
22.0,19.0,5.0,2.0,1.0,3960.0,6.0,56.0,12.0,5.0,False
20.0,20.0,5.0,2.0,1.0,9645.0,1.0,303.0,15.0,40.0,False
61.0,20.0,1.0,1.0,1.0,5240.0,1.0,20.0,0.0,24.0,False
66.0,19.0,1.0,1.0,1.0,9365.0,1.0,42.0,1.0,45.0,True
51.0,9.0,1.0,1.0,1.0,6305.0,1.0,313.0,0.0,50.0,False
62.0,20.0,1.0,2.0,1.0,2310.0,1.0,313.0,1.0,38.0,False
47.0,16.0,2.0,1.0,1.0,6305.0,1.0,6.0,0.0,55.0,False
40.0,19.0,1.0,2.0,1.0,3603.0,1.0,56.0,0.0,40.0,False
17.0,19.0,5.0,1.0,1.0,9620.0,1.0,21.0,2.0,15.0,False
56.0,21.0,3.0,2.0,1.0,4120.0,1.0,56.0,2.0,40.0,False
20.0,19.0,5.0,2.0,1.0,4030.0,1.0,46.0,0.0,25.0,False
20.0,19.0,5.0,2.0,1.0,3050.0,1.0,8.0,12.0,24.0,False
20.0,19.0,5.0,2.0,1.0,4600.0,1.0,56.0,12.0,45.0,False
30.0,20.0,1.0,1.0,1.0,630.0,5.0,13.0,0.0,60.0,True
33.0,22.0,1.0,1.0,1.0,630.0,4.0,56.0,0.0,50.0,True
33.0,21.0,1.0,2.0,1.0,2360.0,6.0,56.0,1.0,40.0,False
29.0,16.0,5.0,2.0,1.0,4200.0,1.0,42.0,0.0,45.0,False
23.0,19.0,5.0,2.0,1.0,4200.0,1.0,32.0,12.0,35.0,False
54.0,19.0,1.0,2.0,1.0,4760.0,1.0,25.0,0.0,40.0,False
60.0,19.0,1.0,1.0,1.0,9130.0,1.0,55.0,1.0,60.0,True
20.0,19.0,5.0,2.0,1.0,3930.0,5.0,53.0,2.0,40.0,False
45.0,22.0,1.0,2.0,3.0,2016.0,3.0,56.0,0.0,40.0,True
54.0,21.0,3.0,2.0,1.0,5240.0,3.0,56.0,0.0,42.0,True
26.0,20.0,5.0,1.0,1.0,8300.0,1.0,20.0,2.0,10.0,False
53.0,19.0,1.0,2.0,1.0,420.0,2.0,8.0,0.0,25.0,False
66.0,17.0,1.0,1.0,1.0,6305.0,1.0,27.0,1.0,40.0,False
40.0,22.0,1.0,2.0,1.0,726.0,2.0,39.0,0.0,40.0,True
48.0,22.0,1.0,1.0,1.0,710.0,1.0,17.0,1.0,40.0,True
65.0,16.0,3.0,2.0,9.0,4110.0,1.0,56.0,0.0,28.0,False
17.0,14.0,5.0,1.0,9.0,9610.0,1.0,4.0,7.0,25.0,False
50.0,16.0,3.0,1.0,1.0,9130.0,1.0,55.0,0.0,40.0,False
63.0,19.0,1.0,1.0,1.0,4700.0,1.0,38.0,0.0,40.0,True
26.0,18.0,1.0,2.0,1.0,120.0,3.0,56.0,0.0,35.0,False
27.0,1.0,1.0,1.0,1.0,4251.0,1.0,56.0,1.0,38.0,False
32.0,17.0,5.0,1.0,1.0,4251.0,1.0,56.0,10.0,38.0,False
31.0,17.0,4.0,1.0,1.0,5940.0,5.0,56.0,15.0,40.0,True
45.0,21.0,3.0,1.0,1.0,6230.0,1.0,56.0,0.0,45.0,False
21.0,19.0,5.0,2.0,1.0,4010.0,1.0,8.0,13.0,45.0,False
33.0,24.0,1.0,2.0,1.0,3258.0,3.0,8.0,0.0,60.0,True
51.0,19.0,1.0,1.0,1.0,6200.0,3.0,56.0,1.0,45.0,True
49.0,21.0,5.0,1.0,1.0,1108.0,1.0,56.0,2.0,40.0,False
51.0,19.0,3.0,1.0,1.0,440.0,1.0,39.0,0.0,45.0,False
57.0,14.0,3.0,2.0,1.0,4700.0,1.0,56.0,13.0,35.0,False
30.0,14.0,5.0,1.0,1.0,4251.0,1.0,49.0,2.0,30.0,False
19.0,16.0,1.0,2.0,1.0,4020.0,1.0,56.0,12.0,25.0,False
67.0,24.0,1.0,1.0,1.0,2205.0,4.0,36.0,0.0,20.0,True
64.0,19.0,3.0,2.0,1.0,310.0,7.0,56.0,0.0,60.0,False
59.0,17.0,1.0,1.0,1.0,9005.0,1.0,53.0,0.0,40.0,True
59.0,14.0,1.0,2.0,1.0,5860.0,1.0,53.0,1.0,36.0,False
53.0,19.0,1.0,1.0,1.0,160.0,5.0,21.0,0.0,60.0,True
54.0,16.0,1.0,1.0,1.0,137.0,1.0,8.0,0.0,45.0,True
50.0,19.0,1.0,2.0,1.0,5260.0,1.0,56.0,1.0,40.0,False
82.0,16.0,1.0,1.0,1.0,4810.0,1.0,49.0,0.0,30.0,True
61.0,21.0,1.0,1.0,1.0,440.0,4.0,17.0,0.0,45.0,True
56.0,21.0,1.0,2.0,1.0,3160.0,1.0,55.0,1.0,25.0,False
39.0,20.0,1.0,2.0,1.0,5740.0,1.0,56.0,0.0,45.0,False
35.0,18.0,1.0,1.0,1.0,7200.0,1.0,6.0,1.0,45.0,False
17.0,13.0,5.0,2.0,1.0,4030.0,1.0,48.0,4.0,20.0,False
29.0,21.0,3.0,2.0,1.0,3255.0,1.0,32.0,0.0,24.0,False
26.0,20.0,5.0,1.0,1.0,3870.0,5.0,56.0,13.0,40.0,False
66.0,17.0,2.0,2.0,3.0,3602.0,4.0,56.0,0.0,40.0,False
39.0,16.0,5.0,1.0,3.0,6260.0,1.0,56.0,2.0,40.0,False
34.0,16.0,5.0,1.0,3.0,4700.0,3.0,56.0,2.0,40.0,False
60.0,16.0,1.0,1.0,1.0,6200.0,1.0,55.0,0.0,40.0,False
23.0,18.0,5.0,1.0,1.0,310.0,1.0,56.0,2.0,50.0,False
31.0,16.0,1.0,1.0,1.0,440.0,1.0,56.0,0.0,99.0,True
25.0,20.0,5.0,2.0,1.0,350.0,1.0,40.0,0.0,40.0,False
26.0,19.0,5.0,1.0,1.0,6050.0,1.0,8.0,13.0,50.0,False
39.0,16.0,1.0,1.0,1.0,6355.0,1.0,56.0,0.0,40.0,True
37.0,19.0,1.0,2.0,1.0,4720.0,1.0,56.0,1.0,40.0,False
27.0,19.0,5.0,1.0,1.0,6260.0,1.0,6.0,0.0,60.0,False
61.0,18.0,1.0,2.0,1.0,4760.0,1.0,27.0,0.0,30.0,False
59.0,21.0,1.0,1.0,1.0,1920.0,1.0,56.0,1.0,40.0,False
53.0,22.0,1.0,2.0,1.0,5860.0,2.0,46.0,0.0,27.0,True
51.0,22.0,1.0,1.0,2.0,2310.0,2.0,12.0,1.0,60.0,True
37.0,22.0,1.0,2.0,1.0,3258.0,2.0,11.0,2.0,40.0,True
30.0,18.0,1.0,1.0,1.0,9645.0,1.0,24.0,9.0,21.0,False
46.0,17.0,5.0,1.0,1.0,4210.0,1.0,18.0,0.0,40.0,False
40.0,21.0,5.0,2.0,1.0,4655.0,6.0,8.0,13.0,70.0,False
67.0,21.0,1.0,1.0,2.0,9150.0,3.0,20.0,0.0,40.0,False
58.0,19.0,1.0,2.0,3.0,2545.0,1.0,4.0,1.0,25.0,False
60.0,16.0,1.0,1.0,1.0,8620.0,3.0,56.0,0.0,40.0,True
45.0,20.0,1.0,2.0,1.0,4010.0,1.0,233.0,1.0,40.0,False
39.0,20.0,1.0,1.0,1.0,3870.0,4.0,9.0,0.0,45.0,False
37.0,20.0,1.0,2.0,1.0,5740.0,1.0,9.0,1.0,32.0,False
43.0,19.0,1.0,1.0,1.0,6050.0,1.0,31.0,0.0,40.0,False
40.0,19.0,1.0,2.0,1.0,4230.0,1.0,42.0,1.0,4.0,False
57.0,21.0,1.0,1.0,1.0,20.0,1.0,8.0,0.0,50.0,True
56.0,18.0,1.0,2.0,1.0,4720.0,1.0,53.0,1.0,20.0,False
44.0,21.0,1.0,1.0,1.0,2100.0,3.0,6.0,0.0,40.0,True
46.0,16.0,1.0,2.0,1.0,4220.0,2.0,8.0,1.0,16.0,False
57.0,19.0,3.0,2.0,1.0,5740.0,1.0,56.0,0.0,46.0,False
48.0,19.0,1.0,2.0,1.0,2060.0,2.0,53.0,0.0,16.0,False
52.0,24.0,1.0,1.0,1.0,2205.0,1.0,19.0,1.0,40.0,True
17.0,14.0,5.0,2.0,1.0,5240.0,1.0,56.0,2.0,12.0,False
36.0,18.0,3.0,1.0,1.0,7020.0,1.0,29.0,0.0,60.0,False
33.0,16.0,1.0,1.0,6.0,6330.0,1.0,48.0,12.0,60.0,False
23.0,21.0,5.0,1.0,1.0,2545.0,4.0,56.0,0.0,20.0,False
43.0,16.0,4.0,1.0,1.0,5240.0,1.0,39.0,6.0,40.0,False
19.0,19.0,5.0,1.0,1.0,7800.0,1.0,56.0,0.0,50.0,False
20.0,19.0,5.0,1.0,1.0,9620.0,7.0,56.0,12.0,25.0,False
20.0,19.0,5.0,1.0,1.0,9130.0,1.0,56.0,12.0,30.0,False
19.0,19.0,5.0,1.0,1.0,9130.0,1.0,56.0,12.0,30.0,False
20.0,19.0,5.0,2.0,1.0,5310.0,1.0,56.0,13.0,40.0,False
33.0,19.0,1.0,2.0,1.0,3930.0,4.0,31.0,0.0,49.0,False
32.0,18.0,1.0,1.0,1.0,3802.0,4.0,6.0,1.0,49.0,True
60.0,21.0,1.0,2.0,1.0,800.0,1.0,38.0,0.0,25.0,False
61.0,21.0,1.0,1.0,1.0,9122.0,3.0,24.0,1.0,30.0,False
40.0,21.0,1.0,1.0,1.0,1007.0,4.0,56.0,0.0,50.0,True
69.0,20.0,2.0,2.0,1.0,5630.0,1.0,37.0,0.0,60.0,False
49.0,22.0,5.0,2.0,1.0,5740.0,3.0,56.0,0.0,40.0,False
45.0,19.0,1.0,1.0,1.0,3421.0,1.0,30.0,0.0,40.0,False
36.0,20.0,1.0,2.0,1.0,3421.0,1.0,51.0,1.0,30.0,False
33.0,14.0,5.0,2.0,1.0,4020.0,4.0,31.0,0.0,40.0,False
70.0,18.0,1.0,1.0,1.0,4700.0,6.0,30.0,0.0,30.0,False
61.0,20.0,1.0,2.0,1.0,4720.0,1.0,4.0,1.0,38.0,False
59.0,16.0,1.0,1.0,1.0,6355.0,4.0,56.0,0.0,40.0,False
58.0,16.0,1.0,2.0,1.0,3030.0,3.0,56.0,1.0,40.0,False
61.0,19.0,1.0,1.0,1.0,4350.0,6.0,40.0,0.0,70.0,False
64.0,16.0,1.0,2.0,1.0,4340.0,6.0,110.0,1.0,70.0,False
31.0,16.0,5.0,2.0,1.0,5740.0,1.0,56.0,2.0,35.0,False
39.0,17.0,1.0,1.0,1.0,6530.0,1.0,56.0,0.0,40.0,False
38.0,13.0,1.0,2.0,1.0,4230.0,1.0,56.0,1.0,40.0,False
56.0,20.0,3.0,1.0,1.0,1560.0,4.0,6.0,0.0,40.0,False
50.0,20.0,3.0,1.0,1.0,6260.0,1.0,27.0,0.0,40.0,False
19.0,19.0,5.0,1.0,1.0,5240.0,1.0,303.0,2.0,32.0,False
18.0,14.0,5.0,2.0,1.0,4110.0,1.0,303.0,2.0,34.0,False
51.0,16.0,5.0,1.0,1.0,6260.0,1.0,49.0,12.0,40.0,False
65.0,12.0,1.0,1.0,1.0,9760.0,1.0,18.0,0.0,25.0,False
34.0,16.0,5.0,1.0,1.0,2545.0,3.0,49.0,2.0,36.0,False
58.0,19.0,3.0,2.0,1.0,230.0,4.0,17.0,15.0,55.0,True
30.0,16.0,1.0,1.0,1.0,4040.0,1.0,12.0,0.0,45.0,False
29.0,20.0,1.0,2.0,1.0,51.0,1.0,12.0,1.0,45.0,False
30.0,16.0,5.0,1.0,1.0,8140.0,1.0,8.0,0.0,45.0,True
66.0,18.0,1.0,1.0,1.0,4850.0,1.0,20.0,0.0,32.0,True
34.0,21.0,1.0,1.0,1.0,800.0,1.0,56.0,0.0,45.0,False
20.0,20.0,5.0,2.0,1.0,4055.0,1.0,56.0,0.0,30.0,False
48.0,16.0,1.0,1.0,1.0,8140.0,1.0,56.0,0.0,40.0,False
45.0,16.0,1.0,2.0,2.0,5240.0,1.0,41.0,1.0,36.0,False
47.0,19.0,1.0,2.0,1.0,4920.0,7.0,56.0,0.0,40.0,False
55.0,16.0,1.0,1.0,1.0,7410.0,1.0,56.0,1.0,40.0,True
41.0,19.0,1.0,2.0,1.0,2545.0,3.0,29.0,0.0,37.0,False
36.0,21.0,1.0,1.0,1.0,7750.0,1.0,29.0,1.0,45.0,False
40.0,19.0,1.0,2.0,1.0,7700.0,1.0,8.0,0.0,40.0,False
40.0,15.0,1.0,1.0,1.0,6800.0,1.0,56.0,1.0,60.0,True
20.0,16.0,5.0,1.0,1.0,8140.0,1.0,8.0,2.0,40.0,False
34.0,19.0,1.0,1.0,3.0,6050.0,3.0,56.0,0.0,60.0,False
53.0,22.0,1.0,1.0,1.0,2310.0,1.0,31.0,0.0,50.0,True
56.0,19.0,1.0,2.0,1.0,4710.0,1.0,41.0,0.0,40.0,True
80.0,16.0,1.0,1.0,1.0,4810.0,1.0,48.0,0.0,30.0,True
44.0,16.0,3.0,2.0,3.0,3424.0,1.0,56.0,0.0,43.0,False
44.0,19.0,3.0,1.0,1.0,20.0,1.0,56.0,13.0,50.0,False
63.0,19.0,1.0,1.0,1.0,5240.0,1.0,6.0,0.0,45.0,True
71.0,16.0,1.0,1.0,1.0,205.0,7.0,19.0,0.0,48.0,False
52.0,19.0,1.0,1.0,1.0,8140.0,1.0,4.0,0.0,60.0,True
43.0,20.0,1.0,2.0,1.0,3500.0,1.0,26.0,1.0,40.0,False
24.0,21.0,5.0,2.0,1.0,2016.0,3.0,34.0,0.0,40.0,False
54.0,21.0,1.0,1.0,1.0,150.0,2.0,56.0,0.0,45.0,True
53.0,21.0,1.0,2.0,1.0,9121.0,4.0,56.0,1.0,20.0,False
57.0,17.0,5.0,1.0,1.0,4251.0,3.0,40.0,0.0,30.0,False
55.0,17.0,1.0,2.0,1.0,4600.0,6.0,49.0,0.0,50.0,False
57.0,16.0,1.0,1.0,1.0,9130.0,1.0,46.0,1.0,40.0,True
32.0,16.0,1.0,2.0,1.0,4040.0,1.0,6.0,0.0,40.0,False
41.0,19.0,1.0,1.0,1.0,8600.0,1.0,56.0,1.0,40.0,True
62.0,18.0,1.0,2.0,1.0,4810.0,1.0,55.0,0.0,40.0,False
35.0,21.0,1.0,2.0,1.0,3900.0,3.0,8.0,0.0,40.0,False
47.0,19.0,1.0,2.0,1.0,4510.0,1.0,56.0,1.0,30.0,True
52.0,18.0,1.0,2.0,1.0,350.0,1.0,20.0,0.0,50.0,False
